,City,State,Total Generation Rank,Electric Generation Rank,Commercial Generation Rank,Capacity Growth Status,CAIDI w/ Major Events,CAIDI w/o Major Events,SAIFI Major Events,Utility Annual Energy Savings (MWh),Utility Peak Demand Savings (MW),Utility Annual Incentive Cost ($),Utility Commercial Avg Life (Yrs),Regional Electricity Demand,IXP_Count,Total MWh Rank,Purchased Rank,County,Gigabit_Fiber_Coverage,Business_Density
1794,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Low,Low,Low,Moderate,Low,11,High,High,New York County,Excellent,High
1795,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Low,Low,Low,Moderate,Low,11,High,High,Kings County,Excellent,High
1796,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Low,Low,Low,Moderate,Low,11,High,High,New York County,Excellent,High
1797,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Low,Low,Low,Moderate,Low,11,High,High,Kings County,Excellent,High
1798,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1799,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1800,Buffalo,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,Unknown,Unknown,Erie County,Unknown,Unknown
1801,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1802,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1803,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1804,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1805,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1806,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1807,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1808,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1809,Albany,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,Unknown,Unknown,Albany County,Limited,High
1810,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1811,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1812,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1813,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1814,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1815,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1816,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,New York County,Excellent,High
1817,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,Moderate,Low,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1818,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1819,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1820,Buffalo,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,Unknown,Unknown,Erie County,Unknown,Unknown
1821,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1822,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1823,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1824,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1825,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1826,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1827,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1828,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1829,Albany,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,Unknown,Unknown,Albany County,Limited,High
1830,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1831,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1832,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1833,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1834,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1835,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1836,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,New York County,Excellent,High
1837,New York,NY,High,Moderate,High,Growing,165.6,119.4,Low,High,Moderate,High,Moderate,Low,11,High,High,Kings County,Excellent,High
1838,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1839,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Washington County,Unknown,Unknown
1840,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Franklin County,Unknown,Unknown
1841,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1842,Akron,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Summit County,Unknown,Unknown
1843,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Washington County,Unknown,Unknown
1844,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Franklin County,Unknown,Unknown
1845,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Cuyahoga County,Unknown,Unknown
1846,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Washington County,Unknown,Unknown
1847,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Franklin County,Unknown,Unknown
1848,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Cuyahoga County,Unknown,Unknown
1849,Akron,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Summit County,Unknown,Unknown
1850,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Washington County,Unknown,Unknown
1851,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Moderate,High,5,High,High,Franklin County,Unknown,Unknown
1852,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1853,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Washington County,Unknown,Unknown
1854,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Franklin County,Unknown,Unknown
1855,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1856,Akron,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Summit County,Unknown,Unknown
1857,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Washington County,Unknown,Unknown
1858,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Franklin County,Unknown,Unknown
1859,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1860,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Washington County,Unknown,Unknown
1861,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Franklin County,Unknown,Unknown
1862,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1863,Akron,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Summit County,Unknown,Unknown
1864,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Washington County,Unknown,Unknown
1865,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Moderate,Low,High,5,High,High,Franklin County,Unknown,Unknown
1866,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1867,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Washington County,Unknown,Unknown
1868,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Franklin County,Unknown,Unknown
1869,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1870,Akron,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Summit County,Unknown,Unknown
1871,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Washington County,Unknown,Unknown
1872,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Franklin County,Unknown,Unknown
1873,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1874,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Washington County,Unknown,Unknown
1875,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Franklin County,Unknown,Unknown
1876,Cleveland,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Cuyahoga County,Unknown,Unknown
1877,Akron,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Summit County,Unknown,Unknown
1878,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Washington County,Unknown,Unknown
1879,Columbus,OH,High,Moderate,Moderate,Growing,292.5,138.4,Moderate,Low,Low,Low,Low,High,5,High,High,Franklin County,Unknown,Unknown
1880,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,Moderate,High,Low,Moderate,1,High,High,Oklahoma County,Unknown,Unknown
1881,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,Moderate,High,Low,Moderate,1,High,High,Tulsa County,Unknown,Unknown
1882,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,Moderate,High,Low,Moderate,1,High,High,Canadian County,Unknown,Unknown
1883,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,Moderate,High,Low,Moderate,1,High,High,Caddo County,Unknown,Unknown
1884,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,High,High,High,Moderate,1,High,High,Oklahoma County,Unknown,Unknown
1885,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,High,High,High,Moderate,1,High,High,Tulsa County,Unknown,Unknown
1886,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,High,High,High,Moderate,1,High,High,Canadian County,Unknown,Unknown
1887,Oklahoma City,OK,High,Moderate,Low,Growing,481.6,121.8,Moderate,High,High,High,High,Moderate,1,High,High,Caddo County,Unknown,Unknown
1888,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1889,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1890,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1891,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1892,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1893,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1894,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1895,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1896,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1897,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1898,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Lane County,Unknown,Unknown
1899,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1900,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1901,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Lane County,Unknown,Unknown
1902,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1903,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1904,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1905,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1906,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1907,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1908,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Moderate,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1909,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1910,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1911,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1912,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1913,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1914,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1915,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1916,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1917,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1918,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1919,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Lane County,Unknown,Unknown
1920,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1921,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1922,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Low,Moderate,7,High,High,Lane County,Unknown,Unknown
1923,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1924,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1925,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1926,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1927,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1928,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1929,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1930,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1931,Bend,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Deschutes County,Unknown,Unknown
1932,Portland,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Multnomah County,Unknown,Unknown
1933,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
1934,Medford,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1935,Brookings,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,Unknown,Unknown,Unknown,Unknown,Unknown
1936,Eugene,OR,Moderate,Moderate,Low,Growing,153.8,143.7,Low,Low,Low,Low,Moderate,Moderate,7,High,High,Lane County,Unknown,Unknown
